着手处理	tackle	approach
使（植物）枯萎	pinch
背叛	betray	defect	revolt
使有意于	dispose
涂底漆	prime
求助于或诉诸某事物	resort
忍耐	endure	endure	refrain	resist	swallow
用功	plug
迫使	compel	exact	necessitate	pressure	whip
侵蚀…的基础	undermine
聊天	chat	chin
举枪瞄准	present
繁盛	prosper
道歉	apologise
使振奋	revive	rouse
承认	concede	confess	face	grant	own	own	recognize	recognize	tolerate	accept	accept	acknowledge	admit	admit	affirm	agree	allow
有斜度	slope
使投降	surrender
加盖于	case
逆向移动	counter
垫牌	discard
避开	avoid	escape	evade	skirt	ward
从属	attach
（用垫子）使柔和	cushion
撒	sprinkle	sprinkle
扇动	fan
取得资格（与as连用）	graduate
露出	shine
撞	strike
迅速处理	hurry
调解	compose	accommodate	intermediate
做裁缝	tailor
诱惑	attract	charm
偶然发生	chance	fortune
分成等级	graduate
测算	reckon
忽略	forget	neglect	overlook
看错	mistake
使厌恶	repel
俯瞰	survey
碎裂	chip	fragment
代用	substitute
泛滥	overflow	pour	swarm
邮寄	mail	post
后果	result
必须	entail	have	need
使受限制	trap
安静	still
变跛	lame
廉价出售	remainder
不理会	disregard
使留下伤痕	scar
大声喊出	bark	roar
登上王座	throne
匆忙	haste
委任	commission
逃脱	cheat	escape	evade	evade
对不起	forgive
感到害怕	fear	scare
蜿蜒	sweep	twist	wind
锻炼（身体某部位）	exercise
啪啪作响	snap
[非正式]发怒	steam
（山丘等）隆起	heave
盘存	inventory
使下垂	sink
向扔石块	stone
不批准	veto
（火）猛然的扩大	mushroom
犯规	cheat	offend
由于航行时太靠近风而使（帆）颤动	shiver
遮蔽	cover	hide	shade
…不堪	overcome
去野餐	picnic
用沥青涂	pitch
使硬化	harden
投稿（给杂志等）	contribute
（使）凸出	swell
把…归于	attribute	thank
以短程往复方式运送（货物等）	shuttle
（因事故、年老、死亡等）损失	lose
夺取或抓住	grab
用楔子楔牢	wedge
使搭伙	board
感觉	feel	feel	feeling
使麻木	numb	perish
偶然遇到	happen
使疲劳	fatigue
（工作等）进行	run
装腔作势地说	mouth
用信号表示	sign
对…有用	serve
（使）仓促行事	rush
发射（声音等）	echo
使挥发	evaporate
操纵	govern	guide	handle	man	maneuver	manipulate	steer
渐渐变大	wax
&唱	sing
〈古〉照耀	enlighten
把…专用（于）	devote
使用混凝土	concrete
把黑油彩抹在（演员）脸上	black
启示	suggest
俚（迅速）离开	split
（使）疲劳(tire的过去式和过去分词)	tired
开炮	cannon
救命	spare
猛挤	bull
画轮廓	outline
使…厌烦	tire
轻抚	stroke
揭开	bare
征税	levy	toll	impose
打闪	lightning
签名（在…上）	ink
[地质学]产生断层	fault
为…提供证据	approve
看见(see的过去式)	saw
对…进行突然袭击	raid
形成日（或月）食	eclipse
蛊惑	fascinate
指责	blame	charge	damn	rag	tongue	accuse
（委员会等）监督	police
拥有	own	possess
引起疼痛	pain
用意志力驱使	willing
射中	shot
威胁	cow	menace	terrify	threaten	intimidate
动武	assault
合拢（伞	shut
使容易	facilitate
（船舶等）复正	right
（小鸟等）唧唧地叫	peep
使惊惧	awe
写印刷体字母	letter
用刨刨平	plane
传真	fax
组合	assemble
使紧密相联	knit
使…模糊不清	obscure
安排	bill	conduct	grade	pave	schedule	setting	settle	structure	dispose
向上推起	boost
使按顺序排列	sequence
（使）停止工作	stop
装防护物	shoe
备有	stock
依…而转移	hinge
试图	attempt	endeavor	try
给…装上铃	bell
使成形	bend	shape
炮轰	cannon	shell
完全填满	heap
版面）	pie
讲授	instruct
主宰	possess
作调查	investigate
转向东方	orient
递眼色（表示友好或高兴等）	wink
折叠	collapse	fold	lap	lap
禁闭	confine
细想某事	dwell
附着	attach	fasten	adhere
使稳固	anchor
俯首	bow
荡桨	paddle
积存	fund
（下国际象棋时）用车护（王）	castle
报废	scrap
[橄榄球]擒住并摔倒（一名对方球员）	tackle
使植物繁盛	bloom
电报：用电报机发送的信息	telegram
顾及	consult
加商标于	brand
躺	lie
使调动	transfer
成群地迁徙或飞行	flight
捕鼠	mouse	rat
度周末	weekend
用船装运	boat
通讯	communicate
打败	beat	tank	triumph
委屈	wrong
（高尔夫球等）进洞	hole
与…交往	mingle
留意	regard
吸引异性	pull
悄悄地做	steal
托付	commend	recommend
达到平稳状态	plateau
更衣	change
抵达	fetch
邻近	adjoin
放置	deposit	lay	pile	place	set
志愿提供	volunteer
使相称	match	proportion
任大学导师	tutor
（使）结冰	ice
[神]启示	reveal
在…搽粉	powder
[法]不经宣誓而庄严宣布	affirm
天赋权力（或才能等）	gift
担任主角	headline
表现	behave	embody	perform	represent	act
废弃	junk	obsolete	scrap	trash
旋紧	screw
准备	brace	fix	prepare
亏本出售	sacrifice
[法律]（原告对被告）答辩	reply
审理	hear
使起褶：使（织物）起褶	bunch
封闭	shut
使艺术化[仅用于artup短语中]	art
与…共存	accompany
表明	argue	communicate	designate	evidence	manifest	point	proclaim	say	say	show	imply	indicate
减价出售	discount
把…关入牢中	cage
合适	suit
插	plant
鼓胀	bag
为…描眉	eyebrow
合住	room
有缺口	gap
使出血	bleed	blood
衰减	degenerate
揍	wipe
破坏	breach	crab	destroy	kill	ruin	undermine	waste	wreck	disrupt
被加热	warm
合作	collaborate	cooperate	team
发出刺耳的声音	jar	scrape
强行带走	cart
用发动机发动	power
走在…前面	preceding
使（两人或两事物）紧密结合	twin
成环形	ring
警告	caution	warn	alarm
使…成排	row
流干	drain
拉（车）	wheel
行驶	run
想象	fancy	picture	suppose	vision
肢解	limb
肯定	affirm
讲述	pronounce	relate	spin	tell
为…装上接头	joint
（使…）成双	pair
炎热	bake
长成	blossom	mature
集中	centre	concentrate	fasten
交还	restore
担心	care	dread	worry
（向更高方向）增进	progress
分解	analyse	resolve	dissolve
游泳	bathe	swim
整顿	sort
测量深浅	bottom
受欢迎	sell
启程	start
采	pick
折中解决	compromise
背诵（台词等）	study
担忧	tremble
感受	experience
挑逗	tease
使污秽	foul
汲取	draw	squeeze
用鱼叉捉	spear
志愿	volunteer
进行易货贸易	exchange
[英][俚]大发脾气	create
仿古制作	antique
选派	assign	detail
系上	tie
击败	defeat	floor	hammer	worst
使恢复	refresh	renew	restore	revive
逐渐增加	gather
循环出现	revolve
扭转	screw	wrench
[美国英语][教育学]主修(in)	major
刷	brush	brush
轮替	spell
沉淀	deposit
转舵（向左）	port
刺	dig	knife	needle	poke	prick	spear	stab	stab	sting
刻	character	chip
腾出（房子等）	evacuate
刮	scrape	scrape	scratch
排定	schedule
吐出	sick	spit
划	run
使协调	coordinate
自信地期待	trust
构成释义	define
大吃大喝	feast
供职	serve
分	parcel	divide
切	carve
启动	open	opening	roll
秘密潜入	penetrate
熄灭（火）	extinguish
使…浮上水面	rise
持有	conceive	hug
溜达	stroll
使惊吓	startle	terrify
用公式表示	formulate
去壳	shell
用带子捆起来	tape
通过表针控制	dial
使紧密结合	wedding	weld
使大为吃惊	astonish	amaze
出场	appear
使吃重	weigh
〈美俚〉得到	spear
以…供奉	dedicate
合并	consolidate	consolidate	unite	absorb	incorporate	integrate
用蛋烹调	egg
忍受	bear	brook	pocket	stand	submit	suffer	sustain	swallow	tolerate	abide	absorb
筹集	raise
投篮	shoot
供应帽子	hat
尖啸而过	zip
恢复健康的状态	heal
猛推或用力向上举	horse
许诺	pledge	promise	promise
称赞（某人/自己）	pat
瞪着看	outlook
切断	section	shear
经过转变	convert
把…按目录分类	catalog
（人）靠欺诈为生	prey
使理解或接受	educate
关系	regard
作罢	retreat
发声	sound
光顾	frequent
服役	serve
装货	load
实验	try
使更紧密	condense
给…装铁具	iron
为…谱曲	compose
评定	assess	reckon
朗读	read
把某事通知某人	acquaint
酬谢	reward
不合	clash
明智地使用（金钱、时间、信息等）	manage
不同	differ	vary
动怒	rage
松土	dig
发信号	signal
补救	remedy
（使）行动	stir
给…盖盖子	lid
看懂	reading
（心）怦怦跳	knock
喝（酒）(drink的过去分词)	drunk
使发炎	irritate
被加工处理	cure
摘要	excerpt
夸张	puff
使经营	busy
使成堆	couch
试图抓住	clutch
使吃惊	stagger
渐渐不明	faint
英澳·非正把…说得一钱不值	rubbish
暂时遮掩一下	patch
（狗）沿臭迹追逐（猎物）	road
&（使某物）变黄或发黄	yellow
指令	command
停止	cease	cease	drop	halt	quit	quit	rest	stay	stop
使位于	situated
对…估计不足	underestimate
租用	hire	tenant
维持	maintain	support	sustain	uphold
寻欢作乐	pleasure
绕过	round
竭力	endeavor
使（飞机）在海上紧急降落	ditch
学习(learn的现在分词)	learning
使成为	establish	make
对…不忠	betray
在…下面画线	underline
发送	forward
以协议（或契约）约束	article
掷还（球）	field
把…灌制唱片	wax
看守	guard	watch	watch
（齿轮	bite
（以水）冲刷	flush
含糊地说	mutter
调整（镜头	focus
称做	entitle
扩展	build	enlarge	expand	grow
喘气	blow	gasp	pant	pants
彻底失败	fold
对…进行游说	lobby
使吸收	assimilate
使跌倒	tumble
[军事]传（或通）令嘉奖	cite
（对…）动手术	operate
步行穿过…	tramp
使转动	rotate	turn
有放大能力	magnify
拉选票	ballot
以代理商（或管家等）的身份行事	factor
自花授精	self
使…上船或飞机	embark
担负	shoulder
给…穿衣	dress	dress	toilet	invest
充满回声	echo
使惊恐	fright	frighten	scare	alarm
为电影（或戏剧等）写剧本	script
测量（大小	measure
点…的数目	count
缝	stitch
给…用药	medicine
编	weave
诈骗	cheat	screw	shark	stiff
打烙印于	brand
[证券]（证券、股票等）价格上涨	bull
与…有关	bear	affiliate
仔细查看	explore
使变黑	black
欺诈	deceive
闪现	occur
扼止	choke
涌上	well
驱使	drive	propel
收买	buy
显露出	show
向上击	spoon
使…冒风险（或面临危险）	risk
把…放在次要地位	postpone
担任检察官	prosecute
用石头铺	stone
使萎缩	winter
不怕	brave
为…增加趣味	salt
喝彩	root
作口译	interpret
挟住	shut
转变	change	switch
取消	cancel	pull	recall	scrap	undo	void	abolish
作客	guest	visit
（尤指为科学目的的）观察	observe
在浅锅中烹调（食物）	pan
保证	engage	guarantee	pledge	plight	tell	undertake	warrant	insure
搔	scrape
使靠近	close
住在岛屿上	isle
搓	twist
纵火烧（建筑物或汽车）	torch
献祭	sacrifice	sacrifice
为…做衣服	tailor
删掉	omit
使粘附	adhere
教书	teach
把任务交给	mission
交配	couple	pair
脱口说出	bolt
泄露	betray	reveal
战胜（对手）	win
通晓	understanding
拍发电报	cable
（使）某物变得阴沉暗淡	cloud
判定	award	determine	doom	rule	verify
把观点强加于他人	intrude
简略地触及	glance
枯萎：使枯萎	blast
熟知	understanding
（意思上）指向	point
崇拜	god	praise	adore	adore	worship
用药物治疗	medicine
以管输送	pipe
使开始作用	activate
围住	case
尺寸等）	measure
解放	liberate
计算在内	figure
视察	inspect
粉饰	color
牵涉	involve
捻	twist
飞升到	soar
填写（表格）	complete
（用拉索等）固定	guy
使处于困境	tree
&问	ask
当播音员	announce
使成比例	proportion
意欲	intend
避免	avert	avoid	beat	hedge	help	saving
非正为…提供最新情况（消息等）	clue
使手足无措	bewilder
（使）旋绕	curl
使有机化	organize
用棍棒打	club
使…有力量	power
类似(correspond的ing形式)	corresponding
捏	pinch	squeeze
（使）具有资格	qualify
想望	desire
下落	sink
捅	poke
使停止[结束	kill
使…前后倒置	invert
虚度光阴	lounge
打电话给	call	ring
比…漂亮	outlook
拍打	paddle
侥幸成功	luck
拍手	clap	clap
快速移动	jump
（古语）敬畏	dread
卷走	whirl
用卡车装运	truck
核算（盈亏）	adjust
鼓舞	elevate	encourage	lift	rouse	spark	spirit	stimulate	inspire
造成…结果	issue
使延期	postpone
用目光压倒	outlook
把…放在钟形罩内	bell
使掠过	skim
将塞条嵌进（伤口）	tent
改革	reform
使…有联系	connect	relate
与…保持距离	distance
猛撞	bang	dash
梦见	dream	vision
成为最显著的	reign
使…的失败	doom
抚育	cherish
由专家审读（书籍等）	expert
&与人约会	date
以微笑表示	smile
风行	rage
抄写	copy	copy
注释	comment
波浪等）博斗	buffet
植芽接	bud
提出理由	argue
创作	create	originate	produce
变狭窄	neck
快跑	course
隐藏	bury	conceal	hide	lock	obscure	pocket	shut
被列为某类（或某级）	class
跟着人（或物）去（或来）	follow
厉声说出	bark
用缭绳调节（或固定）	sheet
把…烧成炭	coal
总共收入	gross
使下沉	sink	wreck
弄清	ascertain
进行挑选	choose
促成	favor
开（某人的）玩笑	rib
编辑	compile	edit
使成直角	square
施巫术	witch
创利润	profit
录音）	edit
擦破	graze
陈述	state
预示凶兆	threaten
浓缩	concentrate	concentrate	condense
记住	learn	learn	retain
冲	dash
使关心	concern
珍惜	prize	treasure
剪裁	tailor
使外倾	flare
榨取	milk	milk	rack	shark	squeeze
给人铺床	bed
写	pen	write
适合	apply	become	cater	serve	sort
打喷嚏	sneeze
声明反对	protest
标记	stamp
沉浸	submerge
给…以席位	bench
观察和辨认鸟	bird
（太阳等）徐徐上升	climb
把…做成三明治	sandwich
被撞碎	split
对比	contrast
把地毯铺在…上	carpet
（使）偏航	sheer
原料来源	source
治理（国家）	administer
坚持	assert	cling	persevere	persist	stay	adhere	adhere	insist
与…相比	parallel
使满足或足够	satisfy
围绕	margin	sphere	surround	involve
在…出现	inhabit
给…打蜡	wax
成为王后或其他大于卒的子	promote
严重削弱	cripple
富集	concentrate
提供	bring	offer	provide	provided	serve	subject	afford	furnish
嚼舌头	talk
吃草	browse	pasture
干掉	waste
用印刷体写	print
弯弯曲曲地走路	zigzag
勉励	strengthen
[美国俚语、口语]狂欢作乐	ball
探求	search
公然反抗	defy
登山	climb
遗失	lose
纠结	foul	herd	lock
使用空头支票	kite
扎营	stage
使佩带像章（或徽章、标记）	badge
捣碎	pound	stamp
使稀疏	thin
突然转变方向	wheel
反射	mirror	reflect	reflect
害臊	blush
（使）缩水	shrink
增大	make	increase
勾结	collaborate
俯冲	plunge
问问题	enquire
衰落（成）	slide
拖曳：让…拖或飘扬在后面	trail
呻吟着说	groan
为…配备工作人员	staff
低落	recede
喜爱	love
消亡	vanish
（心脏）跳动	pulse
交尾	pair
包住	include
增多	increase
求…的值（或数）	evaluate
举行或参加（系列）会议	conference
紧随	dog
强行登（船）	board
用砖建造、砌或铺	brick
笨重地行进	lumber
为特定用途而打算	intend
致敬	bid	greet	greeting	hail	salute
用摘抄等方法编辑	quilt
有…的迹象	scent
用抽水机汲水	pump
授予权利或方法	enable
审核	process
题词	subscribe
造园	garden
抓紧或抱住	cling
确切地阐述	formulate
提请考虑	float
隐退	peer
使起皱纹	wrinkle
由…代理	agent
取得专利权	patent
饮宴	banquet
引述	quote	quote
倾倒	dump
对（某事物）作最低估计	minimize
供给…早餐	breakfast
加强	augment	consolidate	enforce	enhance	mend	reinforce	strengthen	underline
认为	believe	consider	count	deem	deem	esteem	feel	feel	figure	guess	hope	judge	presume	rate	reckon	suppose	thought	view	account
提供专业咨询	counsel
爬行	crawl	creep
给…加燃料	fuel
激（某人做某事）	dare
使恼怒	annoy
摇匀	toss
洗盆浴	tub
把（短期借款）转为有固定利息的长期借款	fund
引进	inlet
找一找	seek
吹奏管乐器	pipe
有成就	star
糟蹋	murder	rag	spoil
固定系牢	cable
（使）破	break
诠释	interpret
中伤	assassinate
用机器制造	machine
降雪	snow
搭伙	board
（人与命运	buffet
〈美〉有倾向性	tilt
弥补（缺陷、损失等）	supply
有或起作用	function
流	flow	stream
紧拥	clasp
（使）进行	progress
穿（衣）(clothe的第三人称单数)	clothes
[体育]击球	stroke
令人陶醉	charm
浸	bathe	dip	swim
面露	wear
猜对	guess
确认	recognize	admit
以誓言约束	pledge
留住	detain
作出握住或抢夺的动作	snatch
用鼻子触	nose
调节眼球的晶状体（使其变得适应不同距离的物体）	accommodate
喊叫着说出	scream
度过	live	pass	spend
使干净	clear
均摊	share
（使）产生分歧	divide
摇头	shake
监禁	chain	gaol	prison	restrain
<俚>抚摸身体	grope
钻孔	bore
用桩区分	stake
重复投票	repeat
猛开车	bucket
使蒙受（耻辱）	clothe
用手掌抚摩	palm
散发	evolve	distribute
传染：扩散	communicate
吸引（注意）	arrest	absorb
用船桨推动（船只）	paddle
使过得快活	enjoy	enjoy
快速转移	skip
〈口〉通过擦拭使…变得有光泽或光亮	shine
给…穿上上衣[外套]	coat
违反	breach	violate	outrage
给与…权利	entitle
打褶	bunch
紧挤在一起	pack
使干燥（染过的物品）	master
过放荡生活	hell
想法、意见等相同	coincide
使（飞机接合部）平滑	fair
斟	pour
集合	assemble	collect	congress	group	rally	rally
弄错	blunder	mistake	mistake	stumble
打电话（给某人）	phone
跌跌撞撞地走	stumble
用带捆扎	strap
有益	profit
发出警告	warn
涌出	flood	pour	pour	pump	spill	well
与…作战	battle
[生物学]使进化	develop
吃午餐	lunch
代理	represent
走到	reach
（使）下决心	determine
有…野心	ambition
吃得过量	pig
投资于	embark
增补	supplement
使调整或者成为一条直线	orient
维持（有利的）平均价格	average
使泄气	damp
适用	apply	apply
花钱	spend
（国家独立后在经济、社会、政治等方面）发展	develop
构想出	formulate
激增	balloon	explode
举…为例	instance
使回旋	whirl
说（问候话）	bid
（尤指）酗酒	drink	drunk
担保获得[避免]	ensure
起凹点	pit
堆成堆	stack
公然反对	beard
哭得使…	sob
装好（船具）	ship
&对…具有重要影响	condition
祝贺	congratulate
轻轻拍打	lick
（使）直立	stand
取代	displace
猛力打击	slam
吃早餐	breakfast
挑选	choose	elect	elect	nominate	opt	pack	pick	select	single	sort
（牛）哞哞叫	low
对…甜言蜜语	honey
投稿	contribute
给…裹上（糖衣或类糖物）	sugar
寻求来源	source
英给…保险	assure
简述	capsule	sketch
割爱	spare
联手	unite
使巩固	confirm
倾销	dump	unload
丢下	dump	hurl
乘（…的）飞机	fly
宠爱	caress	pet
当政	reign
从事制造	manufacture
忙乱	fuss
起主要作用	feature
快速行进	post	power
用肩顶…	shoulder
分担	split
握手	shake
聚成一组	bunch
周游	circuit
大声说出或宣告	trumpet
（一对动物或鸟）交配	mate
（使）迅速转身	wheel
用力放置	slap
安顿	install
把…（系统地）分类	arrange
改写	adapt
筑铁路	railroad
[医]〈旧	anger
渗出水汽	weep
断定	deem	judge	reckon
使负担或压迫	weight
偷偷地拾起	palm
放逐	exile
滑雪	ski
费力搬运	cart
成片流动	sheet
蛇行	snake
&吞	swallow
溶解	melt	melt	dissolve
使暴露	disclose	expose
觉悟	awake
贬低	trash
变得完美	polish
休息	rest
预付	advance
巡航	cruise	cruise
犯伪造罪	forge
削除	axe
同情	sympathize
敷（药）	apply
虐待	devil	oppress	abuse	outrage
（给…）洗澡	bath
被想到	dawn
在生活中得到享受	live
把（草）制成干草	hay
站立	stand	stand
使和谐	tune
秘密事先运作	stack
使专心于	involve
赌博	bet	gamble	gamble	play
曲折地前进	zigzag
（使）结婚(marry的过去式)	married
使显露	disclose
使有胡须（颌毛	beard
除去	strip	clear
失色	pale
治愈	cure
冻伤	freeze
牢牢抓住	hook
骑自行车的人上下蹬踏板	pump
提供住宿	sleep
共同出资	club
给…加油	fuel	oil
耳语	whisper
搬家	move
求…的立方	cube
（使）冷静	cool	sober
模仿	borrow	copy	model	pattern	simulate
用船运输	boat
标示记号	highlight
掩蔽	bury	curtain	shelter
[电子学]电波传送	gate
辗	roll
匆匆拿走	grab
当…的首领	boss
给…开账单	bill
解散（队伍等）	dismiss
向…收通行费	toll
改良	amend	improve
练习击剑	fence
移居	remove	transplant
翻来覆去	tumble
使躺卧	couch
透入	pierce
向下延伸	descend
亲自携带	born
用上浆纱布装（书脊）	super
用陶罐或坛子煮	jug
赶上	catch	overtake
钓鱼	fish	fish	fish
乱丢杂物	litter
变得苍白	appal	pale
（鸟或飞机）滑翔	glide
使滑行	glide	taxi
使生裂缝	flaw
（为工艺品、装潢项目等）设计	design
使相信	convince	persuade
冷却	cool
把…引入内室密谈	closet
擅自行动	presume
退休	retire	retire
被改变	convert
松开（离合器等）以开动	trip
渴望	aspire	desire	die	gasp	hunger	long	pant	pine	pine	thirst	weary	wish	ache
纺纱	spin
捏造	fabricate	forge	manufacture
坚持做	soldier
好像	seem	sound
静止	rest
向外张开	flare
拿…冒险	venture
疾驰	fleet
位于(lie的过去式)	lay
不尊重	mock
轻易打败（对方）	hammer
调准瞄准器	sight
成群飞离蜂巢	swarm
起泡沫	foam
署名	subscribe
使用钥匙	key
重视	treasure	value
抓走	cart
挖苦	quiz	roast
驾车到处跑	tool
切割	knife
睡	sleep
流露出	telegraph
诅咒	curse	damn	damn
恢复健康（体力、能力等）	recover
揭疮疤	rank
减轻（声音）	mute
为…测定时间	minute
辱骂	signify	abuse	insult
被击碎	smash
贸易	trade
受…的束缚	hedge
漫射	diffuse
渐渐消失在某物中	merge
放任	permit
给…免去	excuse
管辖	rule
以…为号召物	feature
言不由衷地说	mouth
申斥	rate	reproach
犯过失	slip
跳跃	dance	jump
link-朦胧出现	loom
使起泡沫	foam
表示愿意	offer
捕食	prey
读懂	read
猜疑（是）	suspect
湿透	soak
讲道	preach
滴下	distill
追上	overtake
导演	direct
（日、月等）落山	set
消耗	consume	spend
一瘸一拐地走	limp
打击	strike
存在于	dwell
给…以深刻印象	impress
尊敬	esteem	honor	regard	respect
随手扔	shove
使…疲惫	tire
位于	lie	locate	rank
镶钻石于	diamond
测定…的时间	time
自称	pretend
诱导	motivate
监看	track
给…薪水	salary
做研究	research
[体]违反规则的	foul
退票	bounce
滑	slip
使生效	implement
陈化	age
使…结合	league
攫取	grab
猛增	jump	soar
使变苦	bitter
打搅	annoy	upset
满	brim
使烦忧	fuss
详述	amplify	amplify	detail	enlarge	recite	specify	discuss	expand
耽搁	delay	detain
（猫等）舔净（自身）	wash
给…装衬垫	pad
丰富	abound
（在…中）任职	sit
阻塞	block	dam	obstruct	obstruct
刷白	white
救球	save
做主人	host
标明	reading	record
宣布	announce	declare	post	pronounce	sound	testify	intimate
赔偿	compensate
使受（影响等）	exert
（使）变暗淡	dim
用垫料填塞后缝拢	quilt
使遭受危险	hazard
兴奋	bubble
在…轨道上运行	orbit
压垮	overwhelm
喘着气说	pant	pants
（坚定地向某地）前进	march
充满热情	fire
把…画成纤细画	miniature
拉锯	saw
[生]变异	vary
渗透	filter	permeate
认为(feel的现在分词)	feeling
移居国外	emigrate
给…加佐料	relish
侵入	intrude	invade
集中（光束于）	focus
吠叫	bark
想知道	wonder
拿起	up
掸（一掸）	dust
修建	construct
把…送回家	home
推广	generalize	generalize	extend
驻扎军队	position
n.机动	maneuver
失信	stiff
追捕	chase	hunt	pursue
抗议	complain	protest	protest
涌入	invade
收割（庄稼）	harvest
出名	star
先于	precede	preceding
用黏土处理	clay
使（文体）简洁	compact
不期而遇	encounter
动手术	operate
站开	off
存款	bank
骄傲	glory	pride
吹小号	trumpet
兼有	combine
回报或回复	respond
用药麻醉	drug
（在比赛等中）输	trail
招待	guest	serve	tend
为…制订计划	blueprint
自己谋生	shift
接受培训	train
投弹于	bomb
剃毛	shave
使狂喜	entrance
作为…的例子	example
属于…等级	grade
捐赠（款项）	contribute
征集	levy
调准（机械的）速度	time
退还	refund
“wind”的过去式和过去分词	wound
俚背叛	rat
利用（机会）	improve
船等）上装货	burden
敲诈	blackmail	bleed
把…分给(to)	portion
退隐	retire
血污	bloody
捐赠	endow	subscribe
露顶	crown
使敬畏	awe
除草	weed
融化	dissolve
服用药丸	pill
与…战斗	combat
打碎	smash
预期	expect
呼唤	call
看出	discern
占主导地位	reign
尽心竭力地做	elaborate
使凝固	concrete
交易	deal	trade	traffic
成索状或绳状	rope
获得知识	discover
抢夺	grab	rob	scramble	snatch
使消遣	amuse
开列…的清单	inventory
（为…）工作	serve
被吊死	hang
达到最大值	peak
收款	collect
拼命叫喊	scream
（使）发育	develop
处理	manipulate	process	treat	unload	address	dispose
[法]转归	lapse
蹙额	frown
扭动	twist
[俚语]涂鸦	bomb
放牧	grass	herd	pasture	shepherd
使（士兵）驻扎	quarter
以专家身份研究（或检查）	expert
洒满	swim
定…的罪	convict
谨慎花钱	budget
杀菌釜	retort
给…供膳	mess
鼓掌	applaud	clap	clap
将（狐）赶出	uncover
使成珠状	pearl
按能力分班（或分组）	stream	stream
在…中具有最重要（或明显）的特色	dominate
重现	recur	reproduce
变得粗心大意	nod
流血	bleed
招收	enroll
（向…）弯腰	bow
描画	depict	portray
把…制成药丸	pill
住在…	occupy
使交替	alternate
流行	obtain	obtain	prevail	rage
嗅出	nose
文饰	polish
代表	represent	represent
遵从	comply
（使）聚集成团	pack
喝干	drain
预备（饭菜）	prepare
操心	bother
迷住	possess
教课	lesson
找矿	prospect
清晰地发（音）	articulate
记录	chart	monitor	note	document
献身	dedicate
（使）蒙上薄雾	mist
高飞越过	soar
在…造林	forest
惊奇	wonder
屈身	bend	lean
将…送往	put
有坏处	hurt
颠簸	bump
吐口水	spit
疏忽	forget	nap	neglect
讲…的故事	story
树立	setting
睡觉	sleep	sleep
象鹰一样俯冲攻击	hawk
使…向远方延伸	remote
施加压力	pressure	squeeze
处罚	discipline	punish
配合	cooperate
平局	tie
说服	argue	convince	get	persuade	prevail	push	win
（尤指跟在他人后面）疲惫地走	trail
使消息灵通	hip
创立（新思想）	father
（指消息	leak
遗漏	neglect	omit
给…调味	flavor
耗费（时间等）	take
清点	count
以…覆盖于	paste
选举	elect	vote
极想	long
使服从	submit	subordinate
骑上	mount
（涂蜡等）打光滑	polish
放	put
散播	disperse
使定居	settle
忍辱	stoop
[化]用放射性元素使（元素或原子等）示踪	label
使眼色	wink	wink
和谐	time
跳落	land
夸耀	sport
不请自来	horn
按大小排列	size
吸气	inhale
迂回	wind
再生效力	revive
使（面颊）发红	rose
[统]使加权	weight
把…装进贮藏库	bin
被毁灭	ruin
悲伤	grieve
逃避	escape	evade	evade	flee
掉下	fall	fell
约莫	say
匣]中	box
发生裂痕	seam
留边	margin
反抗权威	rebel
（用石子	shy
装配	assemble	fabricate	doctor
偷偷地行动：秘密、不显明地行动、发生或消失	steal
臆测	guess
成方形	square
懂	understand
&拉紧	strain
（使）相互磨擦	rub
收紧	gather
弯曲成一角度	angle
企图（做）	purpose
&（使）变凉	cool
驾驭	rein
向…供应帐逢	tent
（给词、短语等）下定义	define
驱逐	eject	out	expel
（使）原地转圈	roll
提防	beware
变化	move	range	vary
催逼	crowd
驾驶	fly	pilot	steer
分阶段实行	phase
回嘴	retort
踢（腿）	kick
编结	knit
请求	apply	ask	demand	demand	desire	petition	pray	sue	wish	invite
架桥于…之上	bridge
收到	collect	harvest	receive
编织	knit
拟稿	draft
编组	organize
乱塞	shove
把…储藏在房内	house
<口>忍受	swallow
（使）塌陷	cave
把…丢入字纸篓里	basket
用球拍打	racket
浸没	drown
折转	reflect
给…赎罪	purify
怜爱	caress
过得快	fly
讹诈	blackmail
用光	expend
播（种）	sow
足够	suffice	do
形成或分成层次	layer
发掘	dig
肿胀	swell
塑造人物	characterize
打呵欠	yawn
给予更多的支持	reinforce
画十字于	sign
简化	compact	simplify
使完婚	wedding
必要	want
念	say
用耙耙平（耕地）	bush
偷带	smuggle
在…植树造林	wood
自豪	glory	pride
叠拢	shut
拔出	drawing
请…喝酒	wine
（尤指通过加热使黄油）纯净	clarify
减价	discount
把…放在台上	platform
留下印象	register
使后退	back
用双手触摸、举起或握住	handle
制表	table
使竖起	erect
给…加姓	surname
使显现	manifest
给…注射	shoot
再发生	recur
理解	comprehend	discern	follow	perceive	read	reading	see	sense	understand	understanding	understanding	understanding	interpret
纪念	commemorate	remember
补足	complement
使…明显的	breathe
拒绝受理	dismiss
用…进行投机	venture
熔化	melt	melt	fuse
展示	celebrate	demonstrate	open	parade
愚弄	cheat	fool	mock
驻扎	hut	station
（用拖鞋）打（孩子等）	slipper
强迫吸收	pound
&收割	reap
挤在一起	huddle
证明…有罪	convict
逐渐降低	slide
鱼贯而行	stream
把…对折	middle
招降	summon
〈口〉争吵	row
把…吓跑	scare
祝酒	pledge
